Entity,Code,Year,Gas Consumption - TWh,Coal Consumption - TWh,Oil Consumption - TWh
Switzerland,CHE,2015,33.17222213745117,1.4472222328186035,129.33615112304688
Switzerland,CHE,2016,34.849998474121094,1.3305555582046509,122.22460174560547
Switzerland,CHE,2017,34.997222900390625,1.2805556058883667,125.23693084716797
Switzerland,CHE,2018,33.19722366333008,1.1916667222976685,120.70854187011719
Switzerland,CHE,2019,34.05833435058594,1.0583332777023315,123.3756103515625
Switzerland,CHE,2020,33.147220611572266,1.0166666507720947,102.91380310058594
Switzerland,CHE,2021,36.041561126708984,1.0138888359069824,103.36624908447266
Taiwan,TWN,1965,2.3071749210357666,34.71554946899414,25.688173294067383
Taiwan,TWN,1966,2.5892748832702637,34.52946853637695,30.388776779174805
Taiwan,TWN,1967,3.344899892807007,35.04119110107422,36.092864990234375
Taiwan,TWN,1968,4.715099811553955,35.320308685302734,43.046485900878906
Taiwan,TWN,1969,5.924099922180176,32.4244384765625,51.54931640625
Taiwan,TWN,1970,5.620257377624512,31.68012046813965,61.906002044677734
Taiwan,TWN,1971,11.297574043273926,28.132970809936523,86.6505355834961
Taiwan,TWN,1972,13.151973724365234,26.795520782470703,93.77132415771484
Taiwan,TWN,1973,15.1775484085083,23.981060028076172,119.62499237060547
Taiwan,TWN,1974,15.976366996765137,24.41136932373047,107.38308715820312
Taiwan,TWN,1975,15.862250328063965,22.25982093811035,124.44161987304688
Taiwan,TWN,1976,19.747041702270508,23.574010848999023,160.90162658691406
Taiwan,TWN,1977,20.840843200683594,26.99323081970215,177.99305725097656
Taiwan,TWN,1978,20.528926849365234,29.7844295501709,208.5923309326172
Taiwan,TWN,1979,19.817171096801758,37.599788665771484,209.58990478515625
Taiwan,TWN,1980,20.499618530273438,44.48474884033203,217.7682342529297
Taiwan,TWN,1981,17.46837615966797,41.05390167236328,191.7102813720703
Taiwan,TWN,1982,13.359275817871094,48.15366744995117,216.2127227783203
Taiwan,TWN,1983,13.855263710021973,64.99984741210938,216.68069458007812
Taiwan,TWN,1984,13.941780090332031,75.40771484375,207.55226135253906
Taiwan,TWN,1985,12.498920440673828,79.88107299804688,205.69667053222656
Taiwan,TWN,1986,11.388483047485352,97.2475357055664,229.20526123046875
Taiwan,TWN,1987,11.518417358398438,105.21524810791016,241.05963134765625
Taiwan,TWN,1988,13.138313293457031,121.9339370727539,281.1455993652344
Taiwan,TWN,1989,13.2357759475708,127.1846694946289,313.0752868652344
Taiwan,TWN,1990,21.24290657043457,125.66010284423828,324.8757019042969
Taiwan,TWN,1991,30.850605010986328,137.64064025878906,337.3233642578125
Taiwan,TWN,1992,30.593305587768555,159.02313232421875,350.88787841796875
Taiwan,TWN,1993,32.01734924316406,178.8140106201172,373.5243835449219
Taiwan,TWN,1994,38.88452911376953,186.0962371826172,397.551513671875
Taiwan,TWN,1995,43.45638656616211,191.8517303466797,432.557861328125
Taiwan,TWN,1996,44.34256362915039,216.37762451171875,432.6465148925781
Taiwan,TWN,1997,52.02492904663086,247.48338317871094,444.44903564453125
Taiwan,TWN,1998,61.64441680908203,268.50341796875,461.01422119140625
Taiwan,TWN,1999,62.73476791381836,277.2956848144531,493.1103515625
Taiwan,TWN,2000,67.67395782470703,326.8559875488281,501.7044677734375
Taiwan,TWN,2001,72.89400482177734,342.9975891113281,519.7989501953125
Taiwan,TWN,2002,81.52752685546875,371.8858337402344,519.2650756835938
Taiwan,TWN,2003,84.14759063720703,396.4477844238281,542.3451538085938
Taiwan,TWN,2004,102.3642807006836,412.3794250488281,554.8023071289062
Taiwan,TWN,2005,103.2008056640625,419.94256591796875,559.1844482421875
Taiwan,TWN,2006,110.698486328125,440.81060791015625,563.2839965820312
Taiwan,TWN,2007,117.44902038574219,461.682373046875,584.22412109375
Taiwan,TWN,2008,127.65959167480469,442.00506591796875,551.6649780273438
Taiwan,TWN,2009,124.66775512695312,421.6049499511719,541.6951904296875
Taiwan,TWN,2010,154.7976837158203,452.32080078125,567.0009155273438
Taiwan,TWN,2011,170.39932250976562,468.85687255859375,523.9409790039062
Taiwan,TWN,2012,178.85227966308594,458.43035888671875,517.6386108398438
Taiwan,TWN,2013,179.37905883789062,467.6240539550781,532.5873413085938
Taiwan,TWN,2014,188.6816864013672,472.6248779296875,549.4267578125
Taiwan,TWN,2015,201.80360412597656,458.45123291015625,564.0059814453125
Taiwan,TWN,2016,209.654052734375,464.0338439941406,566.6258544921875
Taiwan,TWN,2017,232.45062255859375,471.0609130859375,559.92529296875
Taiwan,TWN,2018,236.6213836669922,473.5634460449219,558.3449096679688
Taiwan,TWN,2019,232.59820556640625,464.1584777832031,529.0313110351562
Taiwan,TWN,2020,248.84461975097656,433.2325744628906,508.16094970703125
Taiwan,TWN,2021,272.904541015625,465.13922119140625,532.5452880859375
Thailand,THA,1965,0,0.5233500003814697,27.69635009765625
Thailand,THA,1966,0,0.7559499740600586,32.691463470458984
Thailand,THA,1967,0,1.349079966545105,36.28415298461914
Thailand,THA,1968,0,1.4886399507522583,47.828487396240234
Thailand,THA,1969,0,1.5816800594329834,51.79970932006836
Thailand,THA,1970,0,1.6863499879837036,60.30305862426758
Thailand,THA,1971,0,1.3287274837493896,67.13237762451172
Thailand,THA,1972,0,1.044397234916687,84.2727279663086
Thailand,THA,1973,0,1.1181896924972534,89.21047973632812
Thailand,THA,1974,0,1.6767553091049194,90.82000732421875
Thailand,THA,1975,0,1.6027185916900635,98.4637680053711
Thailand,THA,1976,0,1.8589972257614136,103.6707534790039
Thailand,THA,1977,0,1.7880194187164307,116.48011779785156
Thailand,THA,1978,0,2.3026819229125977,127.90058898925781
Thailand,THA,1979,0,4.841894626617432,130.5167236328125
Thailand,THA,1980,0,5.235454082489014,136.36172485351562
Thailand,THA,1981,2.756309986114502,5.823664665222168,128.82382202148438
Thailand,THA,1982,14.049039840698242,7.591517448425293,116.83889770507812
Thailand,THA,1983,16.537860870361328,7.289032936096191,129.5994110107422
Thailand,THA,1984,24.69049072265625,9.17823314666748,136.17994689941406
Thailand,THA,1985,32.45933151245117,18.435014724731445,128.48318481445312
Thailand,THA,1986,34.872528076171875,18.087099075317383,133.24893188476562
Thailand,THA,1987,48.35086441040039,26.114328384399414,144.75030517578125
Thailand,THA,1988,57.064453125,26.906238555908203,165.15652465820312
Thailand,THA,1989,55.94580078125,32.77128982543945,196.06446838378906
Thailand,THA,1990,60.652523040771484,45.35102081298828,237.09034729003906
Thailand,THA,1991,75.09359741210938,53.11427688598633,252.95245361328125
Thailand,THA,1992,81.41338348388672,56.84661865234375,281.2406005859375
Thailand,THA,1993,92.20895385742188,63.31914138793945,324.12548828125
Thailand,THA,1994,102.05027770996094,73.21662139892578,361.32171630859375
Thailand,THA,1995,105.68728637695312,83.52327728271484,406.1876525878906
Thailand,THA,1996,123.13908386230469,101.62281036376953,449.5958251953125
Thailand,THA,1997,154.46603393554688,104.8038558959961,451.4916076660156
Thailand,THA,1998,164.94918823242188,84.08473205566406,409.8378601074219
Thailand,THA,1999,183.24122619628906,89.3964614868164,431.5868225097656
Thailand,THA,2000,211.9536895751953,91.6958999633789,419.1982421875
Thailand,THA,2001,245.60528564453125,102.07764434814453,414.6733703613281
Thailand,THA,2002,266.8924865722656,108.94190216064453,448.51739501953125
Thailand,THA,2003,284.2218017578125,111.2721939086914,491.7751159667969
Thailand,THA,2004,297.55035400390625,124.67288208007812,545.1011962890625
Thailand,THA,2005,320.5919189453125,134.7621307373047,543.0305786132812
Thailand,THA,2006,330.1123352050781,143.81846618652344,538.4671020507812
Thailand,THA,2007,351.720458984375,161.62823486328125,544.236572265625
Thailand,THA,2008,369.4172668457031,174.30934143066406,528.693359375
Thailand,THA,2009,381.24444580078125,174.89503479003906,555.9691162109375
Thailand,THA,2010,432.0556335449219,179.4847412109375,576.5259399414062
Thailand,THA,2011,443.18060302734375,182.5188751220703,584.6588745117188
Thailand,THA,2012,486.33502197265625,191.5616912841797,614.27197265625
Thailand,THA,2013,488.64324951171875,188.5352783203125,620.7598266601562
Thailand,THA,2014,499.44732666015625,207.8704071044922,625.696044921875
Thailand,THA,2015,509.60955810546875,204.07373046875,650.098388671875
Thailand,THA,2016,505.6425476074219,208.03028869628906,671.9494018554688
Thailand,THA,2017,500.83795166015625,208.85670471191406,689.9710693359375
Thailand,THA,2018,500.19610595703125,222.66976928710938,703.2112426757812
Thailand,THA,2019,509.3956298828125,198.452880859375,710.0924072265625
Thailand,THA,2020,468.5292053222656,212.1832733154297,629.0963745117188
Thailand,THA,2021,470.1372985839844,224.3853759765625,623.8592529296875
Trinidad and Tobago,TTO,1965,11.427749633789062,0,22.197904586791992
Trinidad and Tobago,TTO,1966,13.423749923706055,0,22.353633880615234
Trinidad and Tobago,TTO,1967,14.815999984741211,0,23.321834564208984
Trinidad and Tobago,TTO,1968,15.545499801635742,0,23.768787384033203
Trinidad and Tobago,TTO,1969,15.62399959564209,0,24.91828727722168
Trinidad and Tobago,TTO,1970,19.119720458984375,0,25.560861587524414
Trinidad and Tobago,TTO,1971,18.635000228881836,0,26.41343116760254
Trinidad and Tobago,TTO,1972,19.26074981689453,0,42.87165832519531
Trinidad and Tobago,TTO,1973,18.49799919128418,0,43.14619445800781
Trinidad and Tobago,TTO,1974,16.899749755859375,0,42.485164642333984
Trinidad and Tobago,TTO,1975,15.359749794006348,0,32.48155212402344
Trinidad and Tobago,TTO,1976,17.288249969482422,0,36.52459716796875
Trinidad and Tobago,TTO,1977,20.321500778198242,0,35.65530776977539
Trinidad and Tobago,TTO,1978,24.260250091552734,0,32.0827522277832
Trinidad and Tobago,TTO,1979,25.076499938964844,0,24.69454574584961
Trinidad and Tobago,TTO,1980,28.332500457763672,0,19.534753799438477
Trinidad and Tobago,TTO,1981,31.20949935913086,0,19.360614776611328
Trinidad and Tobago,TTO,1982,37.931251525878906,0,21.474905014038086
Trinidad and Tobago,TTO,1983,39.29724884033203,0,18.668987274169922
Trinidad and Tobago,TTO,1984,41.17599868774414,0,15.969290733337402
Trinidad and Tobago,TTO,1985,42.152000427246094,0,16.895954132080078
Trinidad and Tobago,TTO,1986,43.134498596191406,0,18.23386001586914
Trinidad and Tobago,TTO,1987,45.69350051879883,0,12.221309661865234
Trinidad and Tobago,TTO,1988,52.5942497253418,0,11.073575019836426
Trinidad and Tobago,TTO,1989,52.69475173950195,0,9.943670272827148
Trinidad and Tobago,TTO,1990,54.633750915527344,0,14.867243766784668
Trinidad and Tobago,TTO,1991,55.351654052734375,0,13.957406044006348
Trinidad and Tobago,TTO,1992,53.48801040649414,0,19.862668991088867
Trinidad and Tobago,TTO,1993,60.033138275146484,0,17.295011520385742
Trinidad and Tobago,TTO,1994,68.75721740722656,0,13.183906555175781
Trinidad and Tobago,TTO,1995,73.81322479248047,0,15.053400039672852
Trinidad and Tobago,TTO,1996,83.34404754638672,0,17.402936935424805
Trinidad and Tobago,TTO,1997,90.44336700439453,0,10.2743558883667
Trinidad and Tobago,TTO,1998,90.44336700439453,0,11.790197372436523
Trinidad and Tobago,TTO,1999,92.77738952636719,0,20.854209899902344
Trinidad and Tobago,TTO,2000,98.13040161132812,0,20.64079475402832
Trinidad and Tobago,TTO,2001,108.94410705566406,0,19.18290138244629
Trinidad and Tobago,TTO,2002,117.30721282958984,0,21.746875762939453
Trinidad and Tobago,TTO,2003,135.20101928710938,0,20.747581481933594
Trinidad and Tobago,TTO,2004,148.70535278320312,0,22.764263153076172
Trinidad and Tobago,TTO,2005,163.75308227539062,0,20.109636306762695
Trinidad and Tobago,TTO,2006,192.7615509033203,0,21.986209869384766
Trinidad and Tobago,TTO,2007,196.4502716064453,0,25.017168045043945
Trinidad and Tobago,TTO,2008,191.58103942871094,0,26.624582290649414
Trinidad and Tobago,TTO,2009,190.8847198486328,0,25.51396942138672
Trinidad and Tobago,TTO,2010,207.40086364746094,0,26.458261489868164
Trinidad and Tobago,TTO,2011,204.81320190429688,0,24.849273681640625
Trinidad and Tobago,TTO,2012,202.35984802246094,0,23.72959327697754
Trinidad and Tobago,TTO,2013,203.55630493164062,0,26.72850227355957
Trinidad and Tobago,TTO,2014,205.10089111328125,0,23.99911880493164
Trinidad and Tobago,TTO,2015,196.04769897460938,0,26.241310119628906
Trinidad and Tobago,TTO,2016,169.44471740722656,0,27.774534225463867
Trinidad and Tobago,TTO,2017,183.4932861328125,0,25.778783798217773
Trinidad and Tobago,TTO,2018,173.74749755859375,0,24.333337783813477
Trinidad and Tobago,TTO,2019,174.733154296875,0,18.324844360351562
Trinidad and Tobago,TTO,2020,151.85647583007812,0,16.423629760742188
Trinidad and Tobago,TTO,2021,155.96847534179688,0,14.73343563079834
Turkey,TUR,1965,0,42.682098388671875,41.98874282836914
Turkey,TUR,1966,0,47.49692153930664,50.116111755371094
Turkey,TUR,1967,0,42.10060119628906,58.84780502319336
Turkey,TUR,1968,0,45.7640495300293,70.70332336425781
Turkey,TUR,1969,0,48.613399505615234,78.65872192382812
Turkey,TUR,1970,0,53.846900939941406,83.33808135986328
Turkey,TUR,1971,0,55.35879898071289,98.789306640625
Turkey,TUR,1972,0,59.40604019165039,111.98643493652344
Turkey,TUR,1973,0,60.72023010253906,136.5554656982422
Turkey,TUR,1974,0,66.22122192382812,132.87135314941406
Turkey,TUR,1975,0,68.7681884765625,146.75865173339844
Turkey,TUR,1976,0,72.1408920288086,165.77587890625
Turkey,TUR,1977,0,74.32733154296875,187.71224975585938
Turkey,TUR,1978,0,75.40892028808594,201.0745391845703
Turkey,TUR,1979,0,77.2813491821289,179.093505859375
Turkey,TUR,1980,0,81.805419921875,182.70167541503906
Turkey,TUR,1981,0,83.50340270996094,180.0292205810547
Turkey,TUR,1982,0.3399125039577484,93.77268981933594,192.67787170410156
Turkey,TUR,1983,0.3734250068664551,103.18135833740234,202.6173858642578
Turkey,TUR,1984,0.3638499975204468,115.93946838378906,201.63645935058594
Turkey,TUR,1985,0.4691750109195709,138.78079223632812,211.2089385986328
Turkey,TUR,1986,4.002349853515625,152.72515869140625,228.74447631835938
Turkey,TUR,1987,4.998149871826172,161.2383270263672,258.14013671875
Turkey,TUR,1988,11.355950355529785,155.88851928710938,274.3424377441406
Turkey,TUR,1989,30.18997573852539,175.671142578125,258.5266418457031
Turkey,TUR,1990,32.29647445678711,186.52194213867188,274.5052185058594
Turkey,TUR,1991,39.563899993896484,199.2567901611328,267.4723205566406
Turkey,TUR,1992,43.28857421875,198.53573608398438,282.5664367675781
Turkey,TUR,1993,47.415401458740234,183.7074737548828,323.75946044921875
Turkey,TUR,1994,50.278324127197266,184.25408935546875,309.5860900878906
Turkey,TUR,1995,65.04297637939453,192.33694458007812,347.14801025390625
Turkey,TUR,1996,75.699951171875,216.35289001464844,362.5716247558594
Turkey,TUR,1997,93.07857513427734,241.6946563720703,357.1014709472656
Turkey,TUR,1998,98.3448257446289,250.7660675048828,356.4585876464844
Turkey,TUR,1999,118.55764770507812,232.99542236328125,354.80181884765625
Turkey,TUR,2000,139.46945190429688,261.221435546875,371.8375244140625
Turkey,TUR,2001,153.45852661132812,214.60838317871094,346.00433349609375
Turkey,TUR,2002,166.39434814453125,224.14498901367188,369.9281311035156
Turkey,TUR,2003,200.48135375976562,242.09007263183594,364.5802917480469
Turkey,TUR,2004,211.68409729003906,256.86016845703125,372.77117919921875
Turkey,TUR,2005,257.23236083984375,257.6859130859375,368.0184631347656
Turkey,TUR,2006,291.9704895019531,304.3338317871094,382.6081848144531
Turkey,TUR,2007,338.9071350097656,342.66632080078125,389.5362854003906
Turkey,TUR,2008,352.98236083984375,344.20147705078125,384.22247314453125
Turkey,TUR,2009,337.221923828125,359.34375,391.0564880371094
Turkey,TUR,2010,358.2103271484375,365.6239318847656,381.2082214355469
Turkey,TUR,2011,418.3987731933594,394.01043701171875,373.021484375
Turkey,TUR,2012,433.192138671875,424.4368591308594,391.92315673828125
Turkey,TUR,2013,439.66485595703125,367.0916442871094,419.0951232910156
Turkey,TUR,2014,466.46527099609375,420.1453857421875,431.09515380859375
Turkey,TUR,2015,459.5904235839844,404.02606201171875,513.3199462890625
Turkey,TUR,2016,445.0459899902344,447.2601623535156,549.1968994140625
Turkey,TUR,2017,515.6807861328125,458.9118347167969,576.151123046875
Turkey,TUR,2018,472.3251647949219,475.2202453613281,555.9552612304688
Turkey,TUR,2019,433.61346435546875,487.5264587402344,558.2646484375
Turkey,TUR,2020,462.09906005859375,472.36676025390625,511.0084228515625
Turkey,TUR,2021,573.234619140625,484.0746154785156,524.6572265625
Turkmenistan,TKM,1985,81.75098419189453,3.7448599338531494,57.59935760498047
Turkmenistan,TKM,1986,132.4218292236328,3.7448599338531494,41.93185043334961
Turkmenistan,TKM,1987,131.5416717529297,3.7448599338531494,41.887821197509766
Turkmenistan,TKM,1988,133.3067169189453,3.2098801136016846,41.8575439453125
Turkmenistan,TKM,1989,137.7217254638672,3.7448599338531494,41.81501007080078
Turkmenistan,TKM,1990,92.7861328125,4.279839992523193,54.81685256958008
Turkmenistan,TKM,1991,90.93116760253906,3.7448599338531494,61.30595016479492
Turkmenistan,TKM,1992,88.29067993164062,1.6049400568008423,59.063209533691406
Turkmenistan,TKM,1993,88.29067993164062,0,33.98763656616211
Turkmenistan,TKM,1994,96.23107147216797,0.058150000870227814,34.15264129638672
Turkmenistan,TKM,1995,75.92108917236328,0.058150000870227814,31.38897132873535
Turkmenistan,TKM,1996,119.3499984741211,0.5349799990653992,36.50994110107422
Turkmenistan,TKM,1997,84.02625274658203,,35.728363037109375
Turkmenistan,TKM,1998,103.27625274658203,,45.841495513916016
Turkmenistan,TKM,1999,92.30374908447266,,50.03841018676758
Turkmenistan,TKM,2000,71.61000061035156,,48.20105743408203
Turkmenistan,TKM,2001,105.20124816894531,,46.026546478271484
Turkmenistan,TKM,2002,74.97875213623047,,52.57737731933594
Turkmenistan,TKM,2003,116.17375183105469,,59.9359245300293
Turkmenistan,TKM,2004,114.5374984741211,,59.860076904296875
Turkmenistan,TKM,2005,116.4625015258789,,60.129085540771484
Turkmenistan,TKM,2006,119.92749786376953,,58.5263557434082
Turkmenistan,TKM,2007,111.6500015258789,,61.51353454589844
Turkmenistan,TKM,2008,78.92500305175781,,63.12179183959961
Turkmenistan,TKM,2009,171.13250732421875,,60.459922790527344
Turkmenistan,TKM,2010,182.71885681152344,,66.83822631835938
Turkmenistan,TKM,2011,207.35255432128906,,69.63581848144531
Turkmenistan,TKM,2012,229.38441467285156,,72.56980895996094
Turkmenistan,TKM,2013,193.31211853027344,,74.91961669921875
Turkmenistan,TKM,2014,199.6299591064453,,78.39154052734375
Turkmenistan,TKM,2015,253.86305236816406,,78.93781280517578
Turkmenistan,TKM,2016,251.15005493164062,,78.36466217041016
Turkmenistan,TKM,2017,247.58880615234375,,78.48756408691406
Turkmenistan,TKM,2018,283.9233093261719,,79.08935546875
Turkmenistan,TKM,2019,315.32635498046875,,79.43244171142578
Turkmenistan,TKM,2020,296.2266540527344,,75.7386474609375
Turkmenistan,TKM,2021,366.95098876953125,,78.82733917236328
USSR,OWID_USS,1965,1216.75830078125,3459.188232421875,1994.849609375
USSR,OWID_USS,1966,1357.3743896484375,3585.218994140625,2136.247314453125
USSR,OWID_USS,1967,1494.425048828125,3640.72021484375,2327.543701171875
USSR,OWID_USS,1968,1613.60400390625,3608.970458984375,2481.115966796875
USSR,OWID_USS,1969,1724.433837890625,3660.707763671875,2638.37890625
USSR,OWID_USS,1970,1894.847412109375,3630.393798828125,2904.44140625
USSR,OWID_USS,1971,2071.21826171875,3703.80517578125,3079.169921875
USSR,OWID_USS,1972,2178.48291015625,3807.32763671875,3339.6611328125
USSR,OWID_USS,1973,2369.14892578125,3848.095947265625,3590.3984375
USSR,OWID_USS,1974,2512.15673828125,3866.9873046875,3944.170654296875
USSR,OWID_USS,1975,2740.9697265625,3977.058837890625,4134.59619140625
USSR,OWID_USS,1976,3016.26708984375,3972.752685546875,4248.62060546875
USSR,OWID_USS,1977,3231.969482421875,4044.114501953125,4418.74951171875
USSR,OWID_USS,1978,3446.475830078125,4019.640625,4689.10546875
USSR,OWID_USS,1979,3658.601318359375,4048.735595703125,4771.34375
USSR,OWID_USS,1980,3770.77392578125,3925.490234375,5001.70166015625
USSR,OWID_USS,1981,3993.042724609375,3900.583984375,5045.31103515625
USSR,OWID_USS,1982,4310.45849609375,3960.3271484375,5008.478515625
USSR,OWID_USS,1983,4621.89404296875,3970.486328125,4935.318359375
USSR,OWID_USS,1984,5043.17822265625,3933.01220703125,4936.02978515625
Ukraine,UKR,1985,849.9149169921875,987.9122314453125,759.896484375
Ukraine,UKR,1986,896.9657592773438,980.7835693359375,762.5025024414062
Ukraine,UKR,1987,916.390869140625,971.8727416992188,792.7689208984375
Ukraine,UKR,1988,971.1312866210938,916.625732421875,728.0060424804688
Ukraine,UKR,1989,981.7216186523438,835.8343505859375,695.8076171875
Ukraine,UKR,1990,1209.6741943359375,965.9322509765625,771.8421020507812
Ukraine,UKR,1991,1149.46826171875,857.3909912109375,739.897216796875
Ukraine,UKR,1992,979.9518432617188,843.9732055664062,474.0513000488281
Ukraine,UKR,1993,879.3104858398438,751.6937866210938,341.1287536621094
Ukraine,UKR,1994,769.839111328125,599.943359375,294.8792419433594
Ukraine,UKR,1995,721.2787475585938,593.1248168945312,305.8106994628906
Ukraine,UKR,1996,836.6273193359375,446.30517578125,189.8140869140625
Ukraine,UKR,1997,753.3431396484375,435.4283752441406,219.58102416992188
Ukraine,UKR,1998,697.5049438476562,446.2339782714844,200.87442016601562
Ukraine,UKR,1999,741.039794921875,441.38275146484375,151.3107452392578
Ukraine,UKR,2000,741.9862060546875,448.2814025878906,142.3778533935547
Ukraine,UKR,2001,719.2723999023438,436.4512939453125,157.05496215820312
Ukraine,UKR,2002,707.9154663085938,439.19793701171875,159.5182342529297
Ukraine,UKR,2003,722.111572265625,451.3587646484375,165.02755737304688
Ukraine,UKR,2004,716.4331665039062,428.85009765625,165.99037170410156
Ukraine,UKR,2005,722.111572265625,433.7649841308594,170.23019409179688
Ukraine,UKR,2006,700.3441772460938,466.38873291015625,174.57891845703125
Ukraine,UKR,2007,660.5949096679688,496.1009216308594,180.3800048828125
Ukraine,UKR,2008,627.4705200195312,486.1107482910156,172.894775390625
Ukraine,UKR,2009,489.0862731933594,417.1680908203125,168.1796417236328
Ukraine,UKR,2010,545.60595703125,444.859130859375,161.7557830810547
Ukraine,UKR,2011,561.26904296875,482.5286865234375,161.0955047607422
Ukraine,UKR,2012,518.3871459960938,496.8103332519531,159.76318359375
Ukraine,UKR,2013,476.99114990234375,481.7960205078125,151.43328857421875
Ukraine,UKR,2014,403.17108154296875,413.7488708496094,133.58709716796875
Ukraine,UKR,2015,319.8869323730469,318.0107116699219,119.47356414794922
Ukraine,UKR,2016,314.2084655761719,377.39349365234375,125.16150665283203
Ukraine,UKR,2017,301.9051208496094,299.5539245605469,125.78934478759766
Ukraine,UKR,2018,305.6907653808594,326.2796630859375,130.70652770996094
Ukraine,UKR,2019,282.9768981933594,303.2638854980469,128.96897888183594
Ukraine,UKR,2020,293.3874206542969,265.34454345703125,121.78443145751953
Ukraine,UKR,2021,261.0518493652344,264.51666259765625,127.1524429321289
United Arab Emirates,ARE,1965,0,0,0.8545330762863159
United Arab Emirates,ARE,1966,0,0,0.9120411276817322
United Arab Emirates,ARE,1967,4.426499843597412,0,0.9802558422088623
United Arab Emirates,ARE,1968,5.849999904632568,0,1.0947130918502808
United Arab Emirates,ARE,1969,5.752500057220459,0,1.2164252996444702
United Arab Emirates,ARE,1970,8.1899995803833,0,1.4155911207199097
United Arab Emirates,ARE,1971,12.967499732971191,0,1.6705305576324463
United Arab Emirates,ARE,1972,13.454999923706055,0,2.1951498985290527
United Arab Emirates,ARE,1973,16.86750030517578,0,3.4256110191345215
United Arab Emirates,ARE,1974,17.549999237060547,0,4.745511054992676
United Arab Emirates,ARE,1975,16.184999465942383,0,7.674208164215088
United Arab Emirates,ARE,1976,18.915000915527344,0,11.275236129760742
United Arab Emirates,ARE,1977,32.95500183105469,0,16.67650032043457
United Arab Emirates,ARE,1978,39.09749984741211,0,18.403310775756836
United Arab Emirates,ARE,1979,42.5099983215332,0,25.050384521484375
United Arab Emirates,ARE,1980,47.970001220703125,0,60.18641662597656
United Arab Emirates,ARE,1981,60.54750061035156,0,65.38086700439453
United Arab Emirates,ARE,1982,63.56999969482422,0,72.39598846435547
United Arab Emirates,ARE,1983,58.01250076293945,0,72.50277709960938
United Arab Emirates,ARE,1984,79.75499725341797,0,82.79178619384766
United Arab Emirates,ARE,1985,98.66999816894531,0,102.96353149414062
United Arab Emirates,ARE,1986,119.82749938964844,0,124.55973052978516
United Arab Emirates,ARE,1987,136.69500732421875,0,136.38209533691406
United Arab Emirates,ARE,1988,138.2550048828125,0,163.6275177001953
United Arab Emirates,ARE,1989,168.38250732421875,0,171.78244018554688
United Arab Emirates,ARE,1990,164.87249755859375,0,180.0802001953125
United Arab Emirates,ARE,1991,198.50999450683594,0,222.3274383544922
United Arab Emirates,ARE,1992,182.8125,0,223.8831787109375
United Arab Emirates,ARE,1993,191.49000549316406,0,231.98036193847656
United Arab Emirates,ARE,1994,221.42250061035156,0,243.2516326904297
United Arab Emirates,ARE,1995,241.70249938964844,0,243.1685028076172
United Arab Emirates,ARE,1996,264.7124938964844,0,234.9754180908203
United Arab Emirates,ARE,1997,282.75,0,238.70640563964844
United Arab Emirates,ARE,1998,296.302490234375,0,237.8103790283203
United Arab Emirates,ARE,1999,306.3450012207031,0,232.0239715576172
United Arab Emirates,ARE,2000,306.4425048828125,0,229.3394012451172
United Arab Emirates,ARE,2001,314.7300109863281,0.21500389277935028,226.6210174560547
United Arab Emirates,ARE,2002,355.2900085449219,1.0964996814727783,235.306640625
United Arab Emirates,ARE,2003,369.3299865722656,1.2899997234344482,260.5353088378906
United Arab Emirates,ARE,2004,392.0474853515625,1.4619956016540527,281.555908203125
United Arab Emirates,ARE,2005,409.98748779296875,1.6913278102874756,292.91925048828125
United Arab Emirates,ARE,2006,422.760009765625,3.2751708030700684,315.2577819824219
United Arab Emirates,ARE,2007,479.3823547363281,1.5766675472259521,337.4020690917969
United Arab Emirates,ARE,2008,579.7211303710938,3.9918346405029297,354.68756103515625
United Arab Emirates,ARE,2009,575.8807373046875,3.1852245330810547,346.4915771484375
United Arab Emirates,ARE,2010,592.7164306640625,7.6528191566467285,372.0712890625
United Arab Emirates,ARE,2011,616.3614501953125,5.173942565917969,399.3388671875
United Arab Emirates,ARE,2012,639.3074951171875,16.076892852783203,418.64892578125
United Arab Emirates,ARE,2013,647.4962768554688,20.580970764160156,464.93048095703125
United Arab Emirates,ARE,2014,634.3496704101562,22.94622230529785,463.55889892578125
United Arab Emirates,ARE,2015,714.7053833007812,19.94158935546875,495.46026611328125
United Arab Emirates,ARE,2016,719.3096923828125,21.405899047851562,542.7246704101562
United Arab Emirates,ARE,2017,724.5833129882812,24.760269165039062,537.4495849609375
United Arab Emirates,ARE,2018,712.1318969726562,22.3322696685791,533.7814331054688
United Arab Emirates,ARE,2019,709.8651733398438,22.995038986206055,520.45849609375
United Arab Emirates,ARE,2020,696.2285766601562,21.984848022460938,448.8256530761719
United Arab Emirates,ARE,2021,694.1143798828125,20.53321075439453,503.29364013671875
United Kingdom,GBR,1965,8.59457015991211,1365.3271484375,885.7195434570312
United Kingdom,GBR,1966,8.38523006439209,1299.419921875,948.9158325195312
United Kingdom,GBR,1967,14.107190132141113,1213.834716796875,1019.778564453125
United Kingdom,GBR,1968,31.854570388793945,1214.7535400390625,1079.495849609375
United Kingdom,GBR,1969,62.06930923461914,1184.05029296875,1160.3402099609375
United Kingdom,GBR,1970,118.277099609375,1116.7591552734375,1228.784423828125
United Kingdom,GBR,1971,190.708740234375,989.7130126953125,1235.2860107421875
